Subject ID,Slice Index,label,sequence
sub890541_501_t1_ax,1,0,t1
sub890541_501_t1_ax,2,0,t1
sub890541_501_t1_ax,3,0,t1
sub890541_501_t1_ax,4,0,t1
sub890541_501_t1_ax,5,0,t1
sub890541_501_t1_ax,6,0,t1
sub890541_501_t1_ax,7,0,t1
sub847493_6_t1_ax,0,0,t1
sub847493_6_t1_ax,1,0,t1
sub847493_6_t1_ax,2,0,t1
sub847493_6_t1_ax,3,0,t1
sub847493_6_t1_ax,4,0,t1
sub847493_6_t1_ax,5,0,t1
sub847493_6_t1_ax,6,0,t1
sub847493_6_t1_ax,7,0,t1
sub456899_501_t1_ax,0,0,t1
sub456899_501_t1_ax,1,0,t1
sub456899_501_t1_ax,2,0,t1
sub456899_501_t1_ax,3,0,t1
sub456899_501_t1_ax,4,0,t1
sub456899_501_t1_ax,5,0,t1
sub456899_501_t1_ax,6,0,t1
sub456899_501_t1_ax,7,0,t1
sub639787_901_t1_ax,0,0,t1
sub639787_901_t1_ax,1,0,t1
sub639787_901_t1_ax,2,0,t1
sub639787_901_t1_ax,3,0,t1
sub639787_901_t1_ax,4,0,t1
sub639787_901_t1_ax,5,0,t1
sub639787_901_t1_ax,6,0,t1
sub639787_901_t1_ax,7,0,t1
sub777260_6_t1_ax,0,0,t1
sub777260_6_t1_ax,1,0,t1
sub777260_6_t1_ax,2,0,t1
sub777260_6_t1_ax,3,0,t1
sub777260_6_t1_ax,4,0,t1
sub777260_6_t1_ax,5,0,t1
sub777260_6_t1_ax,6,0,t1
sub777260_6_t1_ax,7,0,t1
sub625908_6_t1_ax,0,0,t1
sub625908_6_t1_ax,1,0,t1
sub625908_6_t1_ax,2,0,t1
sub625908_6_t1_ax,3,0,t1
sub625908_6_t1_ax,4,0,t1
sub625908_6_t1_ax,5,0,t1
sub625908_6_t1_ax,6,0,t1
sub625908_6_t1_ax,7,0,t1
sub750025_501_t1_ax,0,0,t1
sub750025_501_t1_ax,1,0,t1
sub750025_501_t1_ax,2,0,t1
sub750025_501_t1_ax,3,0,t1
sub750025_501_t1_ax,4,0,t1
sub750025_501_t1_ax,5,0,t1
sub750025_501_t1_ax,6,0,t1
sub750025_501_t1_ax,7,0,t1
sub150693_601_t2_ax,0,0,t2
sub150693_601_t2_ax,1,0,t2
sub150693_601_t2_ax,2,0,t2
sub150693_601_t2_ax,3,0,t2
sub150693_601_t2_ax,4,0,t2
sub150693_601_t2_ax,5,0,t2
sub150693_601_t2_ax,6,0,t2
sub150693_601_t2_ax,7,0,t2
sub851314_601_t2_ax,0,0,t2
sub851314_601_t2_ax,1,0,t2
sub851314_601_t2_ax,2,0,t2
sub851314_601_t2_ax,3,0,t2
sub851314_601_t2_ax,4,0,t2
sub851314_601_t2_ax,5,0,t2
sub851314_601_t2_ax,6,0,t2
sub851314_601_t2_ax,7,0,t2
sub317920_901_t2_ffe,0,0,t2
sub317920_901_t2_ffe,1,0,t2
sub317920_901_t2_ffe,2,0,t2
sub317920_901_t2_ffe,3,0,t2
sub317920_901_t2_ffe,4,0,t2
sub317920_901_t2_ffe,5,0,t2
sub317920_901_t2_ffe,6,0,t2
sub317920_901_t2_ffe,7,0,t2
sub135462_601_t2_ax,0,0,t2
sub135462_601_t2_ax,1,0,t2
sub135462_601_t2_ax,2,0,t2
sub135462_601_t2_ax,3,0,t2
sub135462_601_t2_ax,4,0,t2
sub135462_601_t2_ax,5,0,t2
sub135462_601_t2_ax,6,0,t2
sub135462_601_t2_ax,7,0,t2
sub269091_901_t2_ffe,0,0,t2
sub269091_901_t2_ffe,1,0,t2
sub269091_901_t2_ffe,2,0,t2
sub269091_901_t2_ffe,3,0,t2
sub269091_901_t2_ffe,4,0,t2
sub269091_901_t2_ffe,5,0,t2
sub269091_901_t2_ffe,6,0,t2
sub269091_901_t2_ffe,7,0,t2
sub519448_601_t2_ax,0,0,t2
sub519448_601_t2_ax,1,0,t2
sub519448_601_t2_ax,2,0,t2
sub519448_601_t2_ax,3,0,t2
sub519448_601_t2_ax,4,0,t2
sub519448_601_t2_ax,5,0,t2
sub519448_601_t2_ax,6,0,t2
sub519448_601_t2_ax,7,0,t2
sub339837_601_t2_ax,0,0,t2
sub339837_601_t2_ax,1,0,t2
sub339837_601_t2_ax,2,0,t2
sub339837_601_t2_ax,3,0,t2
sub339837_601_t2_ax,4,0,t2
sub339837_601_t2_ax,5,0,t2
sub339837_601_t2_ax,6,0,t2
sub339837_601_t2_ax,7,0,t2
sub702986_5_t2_ax,0,0,t2
sub702986_5_t2_ax,1,0,t2
sub702986_5_t2_ax,2,0,t2
sub702986_5_t2_ax,3,0,t2
sub702986_5_t2_ax,4,0,t2
sub702986_5_t2_ax,5,0,t2
sub702986_5_t2_ax,6,0,t2
sub702986_5_t2_ax,7,0,t2
sub702986_5_t2_ax,8,0,t2
sub702986_5_t2_ax,9,0,t2
sub702986_5_t2_ax,10,0,t2
sub702986_5_t2_ax,11,0,t2
sub702986_5_t2_ax,12,0,t2
sub702986_5_t2_ax,13,0,t2
sub702986_5_t2_ax,14,0,t2
sub702986_5_t2_ax,15,0,t2
sub702986_5_t2_ax,16,0,t2
sub702986_5_t2_ax,17,0,t2
sub702986_5_t2_ax,18,0,t2
sub702986_5_t2_ax,19,0,t2
sub910002_601_t2w_ax,0,0,t2
sub910002_601_t2w_ax,1,0,t2
sub910002_601_t2w_ax,2,0,t2
sub910002_601_t2w_ax,3,0,t2
sub910002_601_t2w_ax,4,0,t2
sub910002_601_t2w_ax,5,0,t2
sub910002_601_t2w_ax,6,0,t2
sub910002_601_t2w_ax,7,0,t2
sub910002_601_t2w_ax,8,0,t2
sub910002_601_t2w_ax,9,0,t2
sub910002_601_t2w_ax,10,0,t2
sub910002_601_t2w_ax,11,0,t2
sub910002_601_t2w_ax,12,0,t2
sub910002_601_t2w_ax,13,0,t2
sub910002_601_t2w_ax,14,0,t2
sub910002_601_t2w_ax,15,0,t2
sub910002_601_t2w_ax,16,0,t2
sub910002_601_t2w_ax,17,0,t2
sub910002_601_t2w_ax,18,0,t2
sub910002_601_t2w_ax,19,0,t2
sub317920_601_t2w_ax,0,0,t2
sub317920_601_t2w_ax,1,0,t2
sub317920_601_t2w_ax,2,0,t2
sub317920_601_t2w_ax,3,0,t2
sub317920_601_t2w_ax,4,0,t2
sub317920_601_t2w_ax,5,0,t2
sub317920_601_t2w_ax,6,0,t2
sub317920_601_t2w_ax,7,0,t2
sub317920_601_t2w_ax,8,0,t2
sub317920_601_t2w_ax,9,0,t2
sub317920_601_t2w_ax,10,0,t2
sub317920_601_t2w_ax,11,0,t2
sub317920_601_t2w_ax,12,0,t2
sub317920_601_t2w_ax,13,0,t2
sub317920_601_t2w_ax,14,0,t2
sub317920_601_t2w_ax,15,0,t2
sub317920_601_t2w_ax,16,0,t2
sub317920_601_t2w_ax,17,0,t2
sub317920_601_t2w_ax,18,0,t2
sub317920_601_t2w_ax,19,0,t2
sub028947_601_t2_ax,0,0,t2
sub028947_601_t2_ax,1,0,t2
sub028947_601_t2_ax,2,0,t2
sub028947_601_t2_ax,3,0,t2
sub028947_601_t2_ax,4,0,t2
sub028947_601_t2_ax,5,0,t2
sub028947_601_t2_ax,6,0,t2
sub028947_601_t2_ax,7,0,t2
sub229045_601_t2_ax,0,0,t2
sub229045_601_t2_ax,1,0,t2
sub229045_601_t2_ax,2,0,t2
sub229045_601_t2_ax,3,0,t2
sub229045_601_t2_ax,4,0,t2
sub229045_601_t2_ax,5,0,t2
sub229045_601_t2_ax,6,0,t2
sub229045_601_t2_ax,7,0,t2
sub214067_601_t2_ax,0,0,t2
sub214067_601_t2_ax,1,0,t2
sub214067_601_t2_ax,2,0,t2
sub214067_601_t2_ax,3,0,t2
sub214067_601_t2_ax,4,0,t2
sub214067_601_t2_ax,5,0,t2
sub214067_601_t2_ax,6,0,t2
sub214067_601_t2_ax,7,0,t2
sub269091_601_t2w_ax,0,0,t2
sub269091_601_t2w_ax,1,0,t2
sub269091_601_t2w_ax,2,0,t2
sub269091_601_t2w_ax,3,0,t2
sub269091_601_t2w_ax,4,0,t2
sub269091_601_t2w_ax,5,0,t2
sub269091_601_t2w_ax,6,0,t2
sub269091_601_t2w_ax,7,0,t2
sub269091_601_t2w_ax,8,0,t2
sub269091_601_t2w_ax,9,0,t2
sub269091_601_t2w_ax,10,0,t2
sub269091_601_t2w_ax,11,0,t2
sub269091_601_t2w_ax,12,0,t2
sub269091_601_t2w_ax,13,0,t2
sub269091_601_t2w_ax,14,0,t2
sub269091_601_t2w_ax,15,0,t2
sub286078_1001_t2_ax,0,0,t2
sub286078_1001_t2_ax,1,0,t2
sub286078_1001_t2_ax,2,0,t2
sub286078_1001_t2_ax,3,0,t2
sub286078_1001_t2_ax,4,0,t2
sub286078_1001_t2_ax,5,0,t2
sub286078_1001_t2_ax,6,0,t2
sub286078_1001_t2_ax,7,0,t2
sub694598_601_t2_ax,0,0,t2
sub694598_601_t2_ax,1,0,t2
sub694598_601_t2_ax,2,0,t2
sub694598_601_t2_ax,3,0,t2
sub694598_601_t2_ax,4,0,t2
sub694598_601_t2_ax,5,0,t2
sub694598_601_t2_ax,6,0,t2
sub694598_601_t2_ax,7,0,t2
sub694598_601_t2_ax,8,0,t2
sub694598_601_t2_ax,9,0,t2
sub694598_601_t2_ax,10,0,t2
sub694598_601_t2_ax,11,0,t2
sub694598_601_t2_ax,12,0,t2
sub694598_601_t2_ax,13,0,t2
sub694598_601_t2_ax,14,0,t2
sub694598_601_t2_ax,15,0,t2
sub694598_601_t2_ax,16,0,t2
sub694598_601_t2_ax,17,0,t2
sub694598_601_t2_ax,18,0,t2
sub694598_601_t2_ax,19,0,t2
sub768132_501_t2_ax,0,0,t2
sub768132_501_t2_ax,1,0,t2
sub768132_501_t2_ax,2,0,t2
sub768132_501_t2_ax,3,0,t2
sub768132_501_t2_ax,4,0,t2
sub768132_501_t2_ax,5,0,t2
sub768132_501_t2_ax,6,0,t2
sub768132_501_t2_ax,7,0,t2
sub768132_501_t2_ax,8,0,t2
sub768132_501_t2_ax,9,0,t2
sub768132_501_t2_ax,10,0,t2
sub768132_501_t2_ax,11,0,t2
sub768132_501_t2_ax,12,0,t2
sub768132_501_t2_ax,13,0,t2
sub768132_501_t2_ax,14,0,t2
sub768132_501_t2_ax,15,0,t2
sub768132_501_t2_ax,16,0,t2
sub768132_501_t2_ax,17,0,t2
sub768132_501_t2_ax,18,0,t2
sub768132_501_t2_ax,19,0,t2
sub635674_601_t2w_ax,0,0,t2
sub635674_601_t2w_ax,1,0,t2
sub635674_601_t2w_ax,2,0,t2
sub635674_601_t2w_ax,3,0,t2
sub635674_601_t2w_ax,4,0,t2
sub635674_601_t2w_ax,5,0,t2
sub635674_601_t2w_ax,6,0,t2
sub635674_601_t2w_ax,7,0,t2
sub635674_601_t2w_ax,8,0,t2
sub635674_601_t2w_ax,9,0,t2
sub635674_601_t2w_ax,10,0,t2
sub635674_601_t2w_ax,11,0,t2
sub635674_601_t2w_ax,12,0,t2
sub635674_601_t2w_ax,13,0,t2
sub635674_601_t2w_ax,14,0,t2
sub635674_601_t2w_ax,15,0,t2
sub635674_601_t2w_ax,16,0,t2
sub635674_601_t2w_ax,17,0,t2
sub635674_601_t2w_ax,18,0,t2
sub635674_601_t2w_ax,19,0,t2
sub635674_601_t2w_ax,20,0,t2
sub635674_601_t2w_ax,21,0,t2
sub635674_601_t2w_ax,22,0,t2
sub635674_601_t2w_ax,23,0,t2
sub900448_601_t2_ax,0,0,t2
sub900448_601_t2_ax,1,0,t2
sub900448_601_t2_ax,2,0,t2
sub900448_601_t2_ax,3,0,t2
sub900448_601_t2_ax,4,0,t2
sub900448_601_t2_ax,5,0,t2
sub900448_601_t2_ax,6,0,t2
sub900448_601_t2_ax,7,0,t2
sub519144_601_t2_ax,0,0,t2
sub519144_601_t2_ax,1,0,t2
sub519144_601_t2_ax,2,0,t2
sub519144_601_t2_ax,3,0,t2
sub519144_601_t2_ax,4,0,t2
sub519144_601_t2_ax,5,0,t2
sub519144_601_t2_ax,6,0,t2
sub519144_601_t2_ax,7,0,t2
sub519144_601_t2_ax,8,0,t2
sub519144_601_t2_ax,9,0,t2
sub519144_601_t2_ax,10,0,t2
sub519144_601_t2_ax,11,0,t2
sub519144_601_t2_ax,12,0,t2
sub519144_601_t2_ax,13,0,t2
sub519144_601_t2_ax,14,0,t2
sub519144_601_t2_ax,15,0,t2
sub578436_601_t2_ax,0,0,t2
sub578436_601_t2_ax,1,0,t2
sub578436_601_t2_ax,2,0,t2
sub578436_601_t2_ax,3,0,t2
sub578436_601_t2_ax,4,0,t2
sub578436_601_t2_ax,5,0,t2
sub578436_601_t2_ax,6,0,t2
sub578436_601_t2_ax,7,0,t2
sub858750_601_t2_ax,0,0,t2
sub858750_601_t2_ax,1,0,t2
sub858750_601_t2_ax,2,0,t2
sub858750_601_t2_ax,3,0,t2
sub858750_601_t2_ax,4,0,t2
sub858750_601_t2_ax,5,0,t2
sub858750_601_t2_ax,6,0,t2
sub858750_601_t2_ax,7,0,t2
sub974678_6_t2_ax,0,0,t2
sub974678_6_t2_ax,1,0,t2
sub974678_6_t2_ax,2,0,t2
sub974678_6_t2_ax,3,0,t2
sub974678_6_t2_ax,4,0,t2
sub974678_6_t2_ax,5,0,t2
sub974678_6_t2_ax,6,0,t2
sub974678_6_t2_ax,7,0,t2
sub974678_6_t2_ax,8,0,t2
sub974678_6_t2_ax,9,0,t2
sub974678_6_t2_ax,10,0,t2
sub974678_6_t2_ax,11,0,t2
sub974678_6_t2_ax,12,0,t2
sub974678_6_t2_ax,13,0,t2
sub974678_6_t2_ax,14,0,t2
sub974678_6_t2_ax,15,0,t2
sub974678_6_t2_ax,16,0,t2
sub974678_6_t2_ax,17,0,t2
sub974678_6_t2_ax,18,0,t2
sub974678_6_t2_ax,19,0,t2
sub521330_601_t2w_ax,0,0,t2
sub521330_601_t2w_ax,1,0,t2
sub521330_601_t2w_ax,2,0,t2
sub521330_601_t2w_ax,3,0,t2
sub521330_601_t2w_ax,4,0,t2
sub521330_601_t2w_ax,5,0,t2
sub521330_601_t2w_ax,6,0,t2
sub521330_601_t2w_ax,7,0,t2
sub521330_601_t2w_ax,8,0,t2
sub521330_601_t2w_ax,9,0,t2
sub521330_601_t2w_ax,10,0,t2
sub521330_601_t2w_ax,11,0,t2
sub521330_601_t2w_ax,12,0,t2
sub521330_601_t2w_ax,13,0,t2
sub521330_601_t2w_ax,14,0,t2
sub521330_601_t2w_ax,15,0,t2
sub521330_601_t2w_ax,16,0,t2
sub521330_601_t2w_ax,17,0,t2
sub521330_601_t2w_ax,18,0,t2
sub521330_601_t2w_ax,19,0,t2
sub656308_601_t2_ax,0,0,t2
sub656308_601_t2_ax,1,0,t2
sub656308_601_t2_ax,2,0,t2
sub656308_601_t2_ax,3,0,t2
sub656308_601_t2_ax,4,0,t2
sub656308_601_t2_ax,5,0,t2
sub656308_601_t2_ax,6,0,t2
sub656308_601_t2_ax,7,0,t2
sub416156_601_t2_ax,0,0,t2
sub416156_601_t2_ax,1,0,t2
sub416156_601_t2_ax,2,0,t2
sub416156_601_t2_ax,3,0,t2
sub416156_601_t2_ax,4,0,t2
sub416156_601_t2_ax,5,0,t2
sub416156_601_t2_ax,6,0,t2
sub416156_601_t2_ax,7,0,t2
sub698230_601_t2_ax,0,0,t2
sub698230_601_t2_ax,1,0,t2
sub698230_601_t2_ax,2,0,t2
sub698230_601_t2_ax,3,0,t2
sub698230_601_t2_ax,4,0,t2
sub698230_601_t2_ax,5,0,t2
sub698230_601_t2_ax,6,0,t2
sub698230_601_t2_ax,7,0,t2
sub891441_601_t2_ax,0,0,t2
sub891441_601_t2_ax,1,0,t2
sub891441_601_t2_ax,2,0,t2
sub891441_601_t2_ax,3,0,t2
sub891441_601_t2_ax,4,0,t2
sub891441_601_t2_ax,5,0,t2
sub891441_601_t2_ax,6,0,t2
sub891441_601_t2_ax,7,0,t2
sub012305_601_t2_ax,0,0,t2
sub012305_601_t2_ax,1,0,t2
sub012305_601_t2_ax,2,0,t2
sub012305_601_t2_ax,3,0,t2
sub012305_601_t2_ax,4,0,t2
sub012305_601_t2_ax,5,0,t2
sub012305_601_t2_ax,6,0,t2
sub012305_601_t2_ax,7,0,t2
sub304922_601_t2_ax,0,0,t2
sub304922_601_t2_ax,1,0,t2
sub304922_601_t2_ax,2,0,t2
sub304922_601_t2_ax,3,0,t2
sub304922_601_t2_ax,4,0,t2
sub304922_601_t2_ax,5,0,t2
sub304922_601_t2_ax,6,0,t2
sub304922_601_t2_ax,7,0,t2
sub195035_601_t2_ax,0,0,t2
sub195035_601_t2_ax,1,0,t2
sub195035_601_t2_ax,2,0,t2
sub195035_601_t2_ax,3,0,t2
sub195035_601_t2_ax,4,0,t2
sub195035_601_t2_ax,5,0,t2
sub195035_601_t2_ax,6,0,t2
sub195035_601_t2_ax,7,0,t2
sub521330_901_t2_ffe,0,0,t2
sub521330_901_t2_ffe,1,0,t2
sub521330_901_t2_ffe,2,0,t2
sub521330_901_t2_ffe,3,0,t2
sub521330_901_t2_ffe,4,0,t2
sub521330_901_t2_ffe,5,0,t2
sub521330_901_t2_ffe,6,0,t2
sub521330_901_t2_ffe,7,0,t2
sub834012_601_t2_ax,0,0,t2
sub834012_601_t2_ax,1,0,t2
sub834012_601_t2_ax,2,0,t2
sub834012_601_t2_ax,3,0,t2
sub834012_601_t2_ax,4,0,t2
sub834012_601_t2_ax,5,0,t2
sub834012_601_t2_ax,6,0,t2
sub834012_601_t2_ax,7,0,t2
sub840672_601_t2_ax,0,0,t2
sub840672_601_t2_ax,1,0,t2
sub840672_601_t2_ax,2,0,t2
sub840672_601_t2_ax,3,0,t2
sub840672_601_t2_ax,4,0,t2
sub840672_601_t2_ax,5,0,t2
sub840672_601_t2_ax,6,0,t2
sub840672_601_t2_ax,7,0,t2
sub214875_601_t2_ax,0,0,t2
sub214875_601_t2_ax,1,0,t2
sub214875_601_t2_ax,2,0,t2
sub214875_601_t2_ax,3,0,t2
sub214875_601_t2_ax,4,0,t2
sub214875_601_t2_ax,5,0,t2
sub214875_601_t2_ax,6,0,t2
sub214875_601_t2_ax,7,0,t2
sub940348_601_t2_ax,0,0,t2
sub940348_601_t2_ax,1,0,t2
sub940348_601_t2_ax,2,0,t2
sub940348_601_t2_ax,3,0,t2
sub940348_601_t2_ax,4,0,t2
sub940348_601_t2_ax,5,0,t2
sub940348_601_t2_ax,6,0,t2
sub940348_601_t2_ax,7,0,t2
sub763781_601_t2_ax,0,0,t2
sub763781_601_t2_ax,1,0,t2
sub763781_601_t2_ax,2,0,t2
sub763781_601_t2_ax,3,0,t2
sub763781_601_t2_ax,4,0,t2
sub763781_601_t2_ax,5,0,t2
sub763781_601_t2_ax,6,0,t2
sub763781_601_t2_ax,7,0,t2
sub834561_901_t2_ffe,0,0,t2
sub834561_901_t2_ffe,1,0,t2
sub834561_901_t2_ffe,2,0,t2
sub834561_901_t2_ffe,3,0,t2
sub834561_901_t2_ffe,4,0,t2
sub834561_901_t2_ffe,5,0,t2
sub834561_901_t2_ffe,6,0,t2
sub834561_901_t2_ffe,7,0,t2
sub252486_601_t2_ax,0,0,t2
sub252486_601_t2_ax,1,0,t2
sub252486_601_t2_ax,2,0,t2
sub252486_601_t2_ax,3,0,t2
sub252486_601_t2_ax,4,0,t2
sub252486_601_t2_ax,5,0,t2
sub252486_601_t2_ax,6,0,t2
sub252486_601_t2_ax,7,0,t2
sub320673_601_t2_ax,0,0,t2
sub320673_601_t2_ax,1,0,t2
sub320673_601_t2_ax,2,0,t2
sub320673_601_t2_ax,3,0,t2
sub320673_601_t2_ax,4,0,t2
sub320673_601_t2_ax,5,0,t2
sub159124_501_t2_ax,0,0,t2
sub159124_501_t2_ax,1,0,t2
sub159124_501_t2_ax,2,0,t2
sub159124_501_t2_ax,3,0,t2
sub159124_501_t2_ax,4,0,t2
sub159124_501_t2_ax,5,0,t2
sub159124_501_t2_ax,6,0,t2
sub159124_501_t2_ax,7,0,t2
sub159124_501_t2_ax,8,0,t2
sub159124_501_t2_ax,9,0,t2
sub159124_501_t2_ax,10,0,t2
sub159124_501_t2_ax,11,0,t2
sub159124_501_t2_ax,12,0,t2
sub159124_501_t2_ax,13,0,t2
sub159124_501_t2_ax,14,0,t2
sub159124_501_t2_ax,15,0,t2
sub159124_501_t2_ax,16,0,t2
sub159124_501_t2_ax,17,0,t2
sub159124_501_t2_ax,18,0,t2
sub159124_501_t2_ax,19,0,t2
sub882016_601_t2_ax,0,0,t2
sub882016_601_t2_ax,1,0,t2
sub882016_601_t2_ax,2,0,t2
sub882016_601_t2_ax,3,0,t2
sub882016_601_t2_ax,4,0,t2
sub882016_601_t2_ax,5,0,t2
sub882016_601_t2_ax,6,0,t2
sub882016_601_t2_ax,7,0,t2
sub714484_601_t2_ax,0,0,t2
sub714484_601_t2_ax,1,0,t2
sub714484_601_t2_ax,2,0,t2
sub714484_601_t2_ax,3,0,t2
sub714484_601_t2_ax,4,0,t2
sub714484_601_t2_ax,5,0,t2
sub714484_601_t2_ax,6,0,t2
sub714484_601_t2_ax,7,0,t2
sub342821_601_t2_ax,0,0,t2
sub342821_601_t2_ax,1,0,t2
sub342821_601_t2_ax,2,0,t2
sub342821_601_t2_ax,3,0,t2
sub342821_601_t2_ax,4,0,t2
sub342821_601_t2_ax,5,0,t2
sub630488_601_t2_ax,0,0,t2
sub630488_601_t2_ax,1,0,t2
sub630488_601_t2_ax,2,0,t2
sub630488_601_t2_ax,3,0,t2
sub630488_601_t2_ax,4,0,t2
sub630488_601_t2_ax,5,0,t2
sub630488_601_t2_ax,6,0,t2
sub630488_601_t2_ax,7,0,t2
sub346782_501_t2_ax,0,0,t2
sub346782_501_t2_ax,1,0,t2
sub346782_501_t2_ax,2,0,t2
sub346782_501_t2_ax,3,0,t2
sub346782_501_t2_ax,4,0,t2
sub346782_501_t2_ax,5,0,t2
sub346782_501_t2_ax,6,0,t2
sub346782_501_t2_ax,7,0,t2
sub346782_501_t2_ax,8,0,t2
sub346782_501_t2_ax,9,0,t2
sub346782_501_t2_ax,10,0,t2
sub346782_501_t2_ax,11,0,t2
sub346782_501_t2_ax,12,0,t2
sub346782_501_t2_ax,13,0,t2
sub346782_501_t2_ax,14,0,t2
sub346782_501_t2_ax,15,0,t2
sub131881_601_t2_ax,0,0,t2
sub131881_601_t2_ax,1,0,t2
sub131881_601_t2_ax,2,0,t2
sub131881_601_t2_ax,3,0,t2
sub131881_601_t2_ax,4,0,t2
sub131881_601_t2_ax,5,0,t2
sub131881_601_t2_ax,6,0,t2
sub131881_601_t2_ax,7,0,t2
sub547658_601_t2_ax,0,0,t2
sub547658_601_t2_ax,1,0,t2
sub547658_601_t2_ax,2,0,t2
sub547658_601_t2_ax,3,0,t2
sub547658_601_t2_ax,4,0,t2
sub547658_601_t2_ax,5,0,t2
sub547658_601_t2_ax,6,0,t2
sub547658_601_t2_ax,7,0,t2
sub398281_601_t2_ax,0,0,t2
sub398281_601_t2_ax,1,0,t2
sub398281_601_t2_ax,2,0,t2
sub398281_601_t2_ax,3,0,t2
sub398281_601_t2_ax,4,0,t2
sub398281_601_t2_ax,5,0,t2
sub398281_601_t2_ax,6,0,t2
sub398281_601_t2_ax,7,0,t2
sub002685_601_t2_ax,0,0,t2
sub002685_601_t2_ax,1,0,t2
sub002685_601_t2_ax,2,0,t2
sub002685_601_t2_ax,3,0,t2
sub002685_601_t2_ax,4,0,t2
sub002685_601_t2_ax,5,0,t2
sub002685_601_t2_ax,6,0,t2
sub002685_601_t2_ax,7,0,t2
sub238506_501_t2_ax,0,0,t2
sub238506_501_t2_ax,1,0,t2
sub238506_501_t2_ax,2,0,t2
sub238506_501_t2_ax,3,0,t2
sub238506_501_t2_ax,4,0,t2
sub238506_501_t2_ax,5,0,t2
sub238506_501_t2_ax,6,0,t2
sub238506_501_t2_ax,7,0,t2
sub238506_501_t2_ax,8,0,t2
sub238506_501_t2_ax,9,0,t2
sub238506_501_t2_ax,10,0,t2
sub238506_501_t2_ax,11,0,t2
sub238506_501_t2_ax,12,0,t2
sub238506_501_t2_ax,13,0,t2
sub238506_501_t2_ax,14,0,t2
sub238506_501_t2_ax,15,0,t2
sub238506_501_t2_ax,16,0,t2
sub238506_501_t2_ax,17,0,t2
sub238506_501_t2_ax,18,0,t2
sub238506_501_t2_ax,19,0,t2
sub622695_601_t2w_ax,0,0,t2
sub622695_601_t2w_ax,1,0,t2
sub622695_601_t2w_ax,2,0,t2
sub622695_601_t2w_ax,3,0,t2
sub622695_601_t2w_ax,4,0,t2
sub622695_601_t2w_ax,5,0,t2
sub622695_601_t2w_ax,6,0,t2
sub622695_601_t2w_ax,7,0,t2
sub622695_601_t2w_ax,8,0,t2
sub622695_601_t2w_ax,9,0,t2
sub622695_601_t2w_ax,10,0,t2
sub622695_601_t2w_ax,11,0,t2
sub622695_601_t2w_ax,12,0,t2
sub622695_601_t2w_ax,13,0,t2
sub622695_601_t2w_ax,14,0,t2
sub622695_601_t2w_ax,15,0,t2
sub622695_601_t2w_ax,16,0,t2
sub622695_601_t2w_ax,17,0,t2
sub622695_601_t2w_ax,18,0,t2
sub622695_601_t2w_ax,19,0,t2
sub625699_601_t2_ax,0,0,t2
sub625699_601_t2_ax,1,0,t2
sub625699_601_t2_ax,2,0,t2
sub625699_601_t2_ax,3,0,t2
sub625699_601_t2_ax,4,0,t2
sub625699_601_t2_ax,5,0,t2
sub625699_601_t2_ax,6,0,t2
sub625699_601_t2_ax,7,0,t2
sub834561_601_t2w_ax,0,0,t2
sub834561_601_t2w_ax,1,0,t2
sub834561_601_t2w_ax,2,0,t2
sub834561_601_t2w_ax,3,0,t2
sub834561_601_t2w_ax,4,0,t2
sub834561_601_t2w_ax,5,0,t2
sub834561_601_t2w_ax,6,0,t2
sub834561_601_t2w_ax,7,0,t2
sub834561_601_t2w_ax,8,0,t2
sub834561_601_t2w_ax,9,0,t2
sub834561_601_t2w_ax,10,0,t2
sub834561_601_t2w_ax,11,0,t2
sub834561_601_t2w_ax,12,0,t2
sub834561_601_t2w_ax,13,0,t2
sub834561_601_t2w_ax,14,0,t2
sub834561_601_t2w_ax,15,0,t2
sub834561_601_t2w_ax,16,0,t2
sub834561_601_t2w_ax,17,0,t2
sub834561_601_t2w_ax,18,0,t2
sub834561_601_t2w_ax,19,0,t2
sub595781_501_t2_ax,0,0,t2
sub595781_501_t2_ax,1,0,t2
sub595781_501_t2_ax,2,0,t2
sub595781_501_t2_ax,3,0,t2
sub595781_501_t2_ax,4,0,t2
sub595781_501_t2_ax,5,0,t2
sub595781_501_t2_ax,6,0,t2
sub595781_501_t2_ax,7,0,t2
sub595781_501_t2_ax,8,0,t2
sub595781_501_t2_ax,9,0,t2
sub595781_501_t2_ax,10,0,t2
sub595781_501_t2_ax,11,0,t2
sub595781_501_t2_ax,12,0,t2
sub595781_501_t2_ax,13,0,t2
sub595781_501_t2_ax,14,0,t2
sub595781_501_t2_ax,15,0,t2
sub595781_501_t2_ax,16,0,t2
sub595781_501_t2_ax,17,0,t2
sub595781_501_t2_ax,18,0,t2
sub595781_501_t2_ax,19,0,t2
sub622695_901_t2_ffe,0,0,t2
sub622695_901_t2_ffe,1,0,t2
sub622695_901_t2_ffe,2,0,t2
sub622695_901_t2_ffe,3,0,t2
sub622695_901_t2_ffe,4,0,t2
sub622695_901_t2_ffe,5,0,t2
sub622695_901_t2_ffe,6,0,t2
sub622695_901_t2_ffe,7,0,t2
sub030162_601_t2_ax,0,0,t2
sub030162_601_t2_ax,1,0,t2
sub030162_601_t2_ax,2,0,t2
sub030162_601_t2_ax,3,0,t2
sub030162_601_t2_ax,4,0,t2
sub030162_601_t2_ax,5,0,t2
